城市,区县,2020占比_无约束,2020占比_约束,2020_CCG,2020_CEADs,2020_均值,2020_差值,2020_SMAPE,2020_差异水平
安徽淮北,濉溪县,0.4475985908979046,0.4492771675033833,1347.3822253426465,607.7733270433431,977.5777761929949,739.6088982993034,0.756572946225906,559.5680832412004
安徽铜陵,铜官山区,0.12360698760813917,0.12360072214861698,599.8343045872382,85.48776826628327,342.66103642676075,514.3465363209549,1.501035955778677,772.0526447479765
安徽铜陵,狮子山区,0.1253199230689898,0.12531357078324526,608.1467590110892,87.19075982213836,347.6687594166138,520.9559991889508,1.498426260855626,780.6141499350061
安徽铜陵,郊区,0.18854743824018835,0.1885378810430981,914.974336702155,117.28950044828798,516.1319185752216,797.684836253867,1.5455057274037038,1232.8264830934372
安徽铜陵,铜陵县,0.5625763422065959,0.5625478260250398,2730.044599699518,391.92619208123784,1560.985395890378,2338.1184076182803,1.49784771451025,3502.145313105386
安徽安庆,迎江区,0.08172968387733653,0.0815878790969573,200.8693583367089,169.8922896781611,185.380824007435,30.977068658547807,0.16709963840329797,5.176256971637473
安徽安庆,大观区,0.06690410305627868,0.06678802134409925,164.43210854917237,124.93992663445928,144.6860175918158,39.492181914713086,0.2729509220865235,10.779427468829665
安徽安庆,宜秀区,0.12933031971949666,0.12910592563506923,317.8587889135404,246.64617961799044,282.2524842657654,71.21260929554998,0.25230108950430735,17.967018911711826
安徽安庆,怀宁县,0.15484572997524537,0.1545770654742942,380.56873519771233,325.07101975109225,352.8198774744023,55.49771544662008,0.15729758721047835,8.729656735447032
安徽安庆,枞阳县,0.12620082308481378,0.12598185882174287,310.16733641913095,217.65342726540138,263.91038184226613,92.51390915372957,0.35055047288372027,32.43079460216144
安徽安庆,潜山县,0.07431090019247563,0.07418196734480438,182.63600360290837,130.1320760811827,156.38403984204552,52.50392752172567,0.33573712237359293,17.627517539455866
安徽安庆,太湖县,0.05074781210921035,0.05065976230882603,124.72433480432969,89.65877233561028,107.19155356996998,35.065562468719406,0.3271299025051459,11.470994031680283
安徽安庆,宿松县,0.058946550121191155,0.058844275131279364,144.8746053732098,111.95912416004607,128.41686476662792,32.915481213163716,0.2563174336406752,8.436811671605982
